Time,Voltage,Current,id_number
09:32:55,89,5,24
09:37:54,85,4.8,24
09:42:56,90.2,10.9,24
09:47:56,91.2,13.4,24
09:52:55,90.5,13.5,24
09:57:55,86.4,13.3,24
10:02:55,88,13,24
10:07:55,84,13.5,24
10:12:56,84,12.6,24
10:17:56,85.4,13.7,24
10:22:56,85.5,13.7,24
10:27:56,85.2,14.1,24
10:32:55,83.5,14.4,24
10:37:56,83.6,14.3,24
10:42:55,82.7,14.4,24
10:47:57,81.4,14.4,24
10:52:56,81.5,14.7,24
10:57:56,81.7,14.8,24
11:02:56,81.4,15,24
11:07:56,79.4,14.6,24
11:12:55,80.6,14.5,24
11:17:56,79.3,14.2,24
11:22:55,82.6,14.9,24
11:27:57,83.5,14.6,24
11:32:56,84.5,14.7,24
11:37:57,79.2,14.8,24
11:42:56,81.1,14.8,24
11:47:56,81.1,14.7,24
11:52:56,79.6,14.3,24
11:57:56,81.3,14.8,24
12:02:57,79.1,14.7,24
12:07:57,82,14.4,24
12:12:57,80.8,13.9,24
12:17:57,80.6,14.6,24
12:22:56,82.1,13.9,24
12:27:57,82.9,14.2,24
12:32:56,80.1,14.6,24
12:36:39,84,13.9,24
12:41:04,81.9,14.3,24
12:44:25,80,14.5,24
12:45:25,84.4,14.1,24
12:46:25,82.1,14,24
12:47:25,80.2,14.3,24
12:48:25,81.7,13.6,24
12:49:25,81.9,13.6,24
12:50:25,79.8,13.5,24
12:51:25,83.4,13.4,24
12:52:25,83,13.8,24
12:53:26,83,13.4,24
12:54:26,82.9,13.3,24
12:55:26,80.9,13.7,24
12:56:26,83,13.7,24
12:57:26,83,13.9,24
12:58:26,80.5,13.6,24
12:59:26,80.5,13.7,24
13:00:26,78.7,13.7,24
13:01:26,80.6,13.3,24
13:02:27,80.7,13.3,24
13:03:27,80.7,13.8,24
13:04:27,82.7,13.9,24
13:05:27,82.7,13.5,24
13:06:27,79.7,13.7,24
13:07:27,79.7,13.6,24
13:08:27,81.7,13.7,24
13:09:27,80.5,13.3,24
13:10:27,81.9,13.3,24
13:11:27,80.1,13,24
13:12:28,82.7,12.9,24
13:13:28,82.2,13.2,24
13:14:28,84.2,13.3,24
13:15:28,84.2,13.5,24
13:16:28,82.2,13.5,24
13:17:28,82.2,12.8,24
13:18:28,80.2,13.1,24
13:19:28,80.2,13.2,24
13:20:28,84.2,13.1,24
13:21:28,82.8,13.4,24
13:22:29,82.2,13.3,24
13:23:29,82.2,13,24
13:24:29,80.2,13,24
13:25:29,80.2,13.1,24
13:26:29,82.2,13.1,24
13:27:29,82.2,13,24
13:28:29,81.9,12.9,24
13:29:29,81.9,13.2,24
13:30:29,81.9,13.2,24
13:31:30,82,13,24
13:32:30,80,12.9,24
13:33:30,80,12.5,24
13:34:30,81.9,12.4,24
13:35:30,82,12.6,24
13:36:30,83.9,12.6,24
13:37:30,83.9,12.6,24
13:38:30,82.5,12.6,24
13:39:30,82,12.2,24
13:40:30,81.9,12.2,24
13:41:31,81.9,12.5,24
13:42:31,84,12.5,24
13:43:31,83.9,12.8,24
13:44:31,82.2,12.8,24
13:45:31,81.9,12.5,24
13:46:31,80,12.4,24
13:47:31,79.9,12.4,24
13:48:31,81.4,11.9,24
13:49:31,81.9,12.5,24
13:50:31,82,12.5,24
13:51:32,83.9,12.3,24
13:52:32,80,12.3,24
13:53:32,80,11.9,24
13:54:32,81.9,11.8,24
13:55:32,82,12.1,24
13:56:32,83.9,12.1,24
13:57:32,84,12.2,24
13:58:32,82.1,12.3,24
13:59:33,81.9,12,24
14:00:33,82,11.9,24
14:01:33,81.2,12.1,24
14:02:33,83.5,12,24
14:03:33,83.4,11.7,24
14:04:33,81.5,11.7,24
14:05:33,81.5,11.5,24
14:06:33,83.4,11.5,24
14:07:33,83.4,11.5,24
14:08:33,85.4,12,24
14:09:33,85.5,11.7,24
14:10:34,85.5,11.6,24
14:11:34,81.5,11.3,24
14:12:34,83.5,11.5,24
14:13:34,83.4,11.7,24
14:14:34,85.4,11.7,24
14:15:34,83.7,11.5,24
14:16:34,81.7,11.4,24
14:17:34,81.7,11.3,24
14:18:34,83.2,10.9,24
14:19:35,82.7,10.9,24
14:20:35,82.7,11,24
14:21:35,84.7,11.2,24
14:22:35,84.7,11.2,24
14:23:35,84.7,10.9,24
14:24:35,82.7,11.2,24
14:25:35,82.7,11.1,24
14:26:35,84.7,10.9,24
14:27:35,83,10.9,24
14:28:35,83,10.4,24
14:29:36,84.9,10.5,24
14:30:36,84.9,10.7,24
14:31:36,88.2,10.8,24
14:32:36,87.4,10.8,24
14:33:36,85.9,10.6,24
14:34:36,84,10.5,24
14:35:36,84,10.4,24
14:36:36,85.5,10.1,24
14:37:36,85.9,10.1,24
14:38:37,86,10.3,24
14:39:37,88,10,24
14:40:37,88,10.5,24
14:41:37,86,10.4,24
14:42:37,88.5,10.1,24
14:43:37,84.5,10,24
14:44:37,84.5,9.7,24
14:45:37,86.5,9.7,24
14:46:37,86.5,9.8,24
14:47:37,88.2,9.8,24
14:48:38,88.2,9.9,24
14:49:38,86.2,9.8,24
14:50:38,86.2,9.7,24
14:51:38,86.2,9.4,24
14:52:38,86.4,9.2,24
14:53:38,86.4,9.2,24
14:54:38,87.9,9.3,24
14:55:40,88.2,9.3,24
14:56:38,88.2,9.3,24
14:57:39,86.2,9.5,24
14:58:39,86.2,9.5,24
14:59:39,86.2,9.2,24
15:00:39,84.2,9.1,24
15:01:39,84.2,8.8,24
15:02:39,86.2,9.2,24
15:03:39,86.2,8.9,24
15:04:39,88.2,8.9,24
15:05:39,84.2,8.8,24
15:06:39,87.2,8.8,24
15:07:40,87,8.5,24
15:08:40,87.4,8.4,24
15:09:40,87.5,8.6,24
15:10:40,89.4,8.6,24
15:11:40,89.4,8.5,24
15:12:41,87.5,8.5,24
15:13:40,87.4,8.5,24
15:14:40,87.8,8.5,24
15:15:40,87.7,8.2,24
15:16:40,87.7,8.2,24
15:17:41,87.7,8.3,24
15:18:41,89.7,8.3,24
15:19:41,89.7,8.3,24
15:20:41,87.7,8.1,24
15:21:41,87.7,7.9,24
15:22:41,87.7,8,24
15:23:41,88.9,7.9,24
15:24:41,90.7,7.9,24
15:25:41,88.7,7.9,24
15:26:42,88.7,7.7,24
15:27:42,88.7,7.6,24
15:28:42,87.7,7.3,24
15:29:42,88.9,7.3,24
15:30:42,89,7.5,24
15:31:42,90.9,7.5,24
15:32:42,90.9,7.5,24
15:33:42,89,7.2,24
15:34:42,88.9,7.5,24
15:35:44,89,7.2,24
15:36:43,90.9,7.3,24
15:37:43,86.9,7.2,24
15:38:43,89.2,7.1,24
15:39:43,87.5,7.1,24
15:40:43,87.7,7,24
15:41:43,89,7.1,24
15:42:43,88.7,7.1,24
15:43:43,89.7,6.8,24
15:44:43,88.5,6.7,24
15:45:44,88.4,6.6,24
15:46:44,90.4,6.6,24
15:47:44,90.4,6.6,24
15:48:44,90.4,6.6,24
15:49:44,90.5,6.4,24
15:50:44,88.5,6.4,24
15:51:44,88.5,6.3,24
15:52:44,90.4,6.3,24
15:53:44,90.4,6.2,24
15:54:44,91,6,24
15:55:45,90.4,6,24
15:56:45,90.5,6.2,24
15:57:45,92.4,5.9,24
15:58:45,92.5,6.1,24
15:59:45,88.7,6,24
16:00:45,92.7,6,24
16:01:45,88.4,5.9,24
16:02:45,90.5,5.6,24
16:03:45,88.4,5.7,24
16:04:46,88.5,5.8,24
16:05:46,92.5,5.7,24
16:06:46,90.5,5.6,24
16:07:46,89,5.5,24
16:08:46,88.5,5.5,24
16:09:46,90,5.3,24
16:10:46,88.9,5.2,24
16:11:46,88.7,5.3,24
16:12:46,90.7,5.1,24
16:13:46,92.2,5.1,24
16:14:47,89.9,5,24
16:15:47,91.7,5,24
16:16:47,91.7,4.8,24
16:17:47,91.4,4.8,24
16:18:47,92.2,4.9,24
16:19:47,93.5,4.6,24
16:20:47,93.2,4.7,24
16:21:47,90.9,4.7,24
16:22:47,93.7,4.6,24
16:23:48,91.9,4.5,24
16:24:48,90.7,4.4,24
16:25:48,90.4,4.3,24
16:26:48,89.7,4.2,24
16:27:48,91,4.2,24
16:28:48,90.5,4.1,24
16:29:48,92.5,4.2,24
16:30:48,92.2,4.1,24
16:31:48,92.7,4,24
16:32:48,90.5,4,24
16:33:49,92.2,4,24
16:34:49,93.7,3.8,24
16:35:49,90.7,3.8,24
16:36:49,90.7,3.6,24
16:37:49,91.7,2.5,24
16:38:49,90.5,2.5,24
16:39:49,93.2,2.4,24
16:40:49,91.7,2.4,24
16:41:49,88.2,2.4,24
16:42:50,91.2,2.4,24
16:43:50,91.9,2.4,24
16:44:50,91,2.3,24
16:45:50,90.2,2.3,24
16:46:50,90,2.2,24
16:47:50,91.7,2.2,24
16:48:50,90.4,2.1,24
16:49:50,90.9,2.2,24
16:50:50,90,2.1,24
16:51:50,91,2.1,24
16:52:51,88.5,2.1,24
16:53:51,88.2,2.1,24
16:54:51,88.7,2,24
16:55:51,87.4,2,24
16:56:51,86.4,2,24
16:57:51,86.2,1.9,24
16:58:51,84.2,1.9,24
16:59:51,82.2,2.6,24
17:00:51,81.7,2.5,24
17:01:51,80.9,2.5,24
17:02:52,92.2,2.5,24
17:03:52,92.5,2.4,24
17:04:52,92.7,2.4,24
17:05:52,90.4,2.4,24
17:06:52,91.2,2.3,24
17:07:52,89.4,2.3,24
17:08:52,89.7,2.2,24
17:09:52,90.4,1.8,24
17:10:52,91.4,0.2,24
17:11:53,91.5,1.3,24
17:12:53,77,0.4,24
17:13:53,74.3,1.1,24
17:14:53,74.5,0.6,24
17:15:53,105.3,0.7,24
17:16:53,74.8,0.7,24
17:17:53,102,0.5,24
17:18:53,99.2,0.8,24
17:19:53,96.7,0.9,24
17:20:53,101.7,0.9,24
17:21:54,91.1,0.9,24
17:22:54,88.6,0.9,24
17:23:54,87.1,0.9,24
17:24:54,85.2,0.9,24
17:25:54,83.4,0.9,24
17:26:54,81.1,0.8,24
17:27:54,80.6,0.8,24
17:28:54,78.3,0.8,24
17:29:54,77.3,0.8,24
17:30:56,76.7,0.8,24
17:31:55,77.5,0.7,24
17:32:55,77.6,0.7,24
17:33:55,79.3,0.7,24
17:34:55,79.3,0.7,24
17:35:55,80.1,0.7,24
17:36:55,82.1,0.6,24
17:37:55,83.7,0.5,24
17:38:55,85.5,0,24
17:39:55,86.7,0,24
17:40:56,97.3,0,24
17:41:56,101,0,24
17:42:56,101.1,0,24
17:47:20,100.4,0,24
17:52:20,98.8,0,24
05:47:28,108.9,0.9,25
05:52:28,111.5,0.9,25
05:57:29,103.4,1.1,25
06:02:29,106.9,0.9,25
06:07:28,107.9,1,25
06:12:28,107.7,1.2,25
06:17:29,109.3,2.1,25
06:22:28,109.6,2.4,25
06:27:29,75.5,2.8,25
06:32:29,85,3.2,25
06:37:29,86.2,3.3,25
06:42:29,83.9,2.9,25
06:47:29,86.4,3.3,25
06:52:28,88.2,3.5,25
06:57:30,89.2,4,25
07:02:29,91.9,4.4,25
07:07:30,94.7,5.4,25
07:12:29,95.4,5.5,25
07:17:30,96,5.8,25
07:22:29,80.2,5.9,25
07:27:29,84.4,5.9,25
07:32:30,92.2,6.3,25
07:37:30,93.5,7,25
07:42:30,95.2,7.3,25
07:47:30,92.5,6.8,25
07:52:29,86.5,7.4,25
07:57:29,86,8,25
08:02:31,91.2,8.2,25
08:07:30,88.7,8.1,25
08:12:30,86.7,8.6,25
08:17:30,85.7,9,25
08:22:30,86.2,9,25
08:27:30,85.2,9.1,25
08:32:30,83.9,9.9,25
08:37:31,85.7,10.4,25
08:42:30,85.5,11.2,25
08:47:30,82.2,11.3,25
08:52:30,82.7,11.7,25
08:57:30,79.4,10.6,25
09:02:31,78.9,11.7,25
09:07:31,77.9,12,25
09:12:31,88.9,12,25
09:17:31,88.2,13.1,25
09:22:30,87.5,13.2,25
09:27:31,87.2,13,25
09:32:32,81.7,13.5,25
09:37:31,81.5,13.7,25
09:42:32,83.7,13.5,25
09:47:31,80,13.8,25
09:52:31,80.2,13.8,25
09:57:31,82.2,13.4,25
10:02:31,80.2,13.4,25
10:07:56,80.2,13.2,25
10:09:36,82.2,13.3,25
10:10:36,82.2,13.6,25
10:11:36,84.2,13.8,25
10:12:36,84.2,13.8,25
10:13:36,82.8,13.8,25
10:14:36,81.7,13.4,25
10:15:36,82.2,13.4,25
10:16:36,82.2,13.8,25
10:17:37,84.2,13.7,25
10:18:37,84.2,14,25
10:19:37,82.2,14.1,25
10:20:37,82.2,13.8,25
10:21:37,80.3,13.8,25
10:22:37,80.2,14.3,25
10:23:37,82,14.3,25
10:24:37,82,14.3,25
10:25:37,79.2,14,25
10:26:38,79,14,25
10:27:38,79.5,14.3,25
10:28:38,81.7,13.8,25
10:29:38,82,14.2,25
10:30:38,80.8,14.5,25
10:31:38,83.7,14.1,25
10:32:38,81.5,14.1,25
10:33:38,79.5,14.5,25
10:34:38,82.2,14.2,25
10:35:38,82.2,14.3,25
10:36:39,79.5,14.6,25
10:37:39,81.3,14.4,25
10:38:39,81.3,14.7,25
10:39:39,79.6,14.1,25
10:40:39,81.1,14.5,25
10:41:39,79.8,14.4,25
10:42:39,83.5,14.7,25
10:43:39,81.5,14.9,25
10:44:39,81.6,14.8,25
10:45:40,79.7,14.5,25
10:46:40,78.6,14.8,25
10:47:40,78.8,14.6,25
10:48:40,80.7,14.9,25
10:49:40,79.1,14.9,25
10:50:40,80.5,14.4,25
10:51:40,79,14.7,25
10:52:40,78.9,14.6,25
10:53:40,81.6,14.6,25
10:54:40,79.9,14.3,25
10:55:41,80.3,14.7,25
10:56:41,80.5,14.5,25
10:57:41,82.5,14.7,25
10:58:41,80.9,14.8,25
10:59:41,82.4,14.5,25
11:00:41,81.4,14.9,25
11:01:41,81,14.5,25
11:02:41,82.7,14.6,25
11:03:41,80.9,14.7,25
11:04:41,82.9,14.9,25
11:05:42,82.3,14.8,25
11:06:42,81.1,14.8,25
11:07:42,79.2,14.3,25
11:08:42,80.7,14.4,25
11:09:42,80.4,14.4,25
11:10:42,82.3,14.4,25
11:11:42,80.6,14.9,25
11:12:42,80.9,14.5,25
11:13:42,81.7,14.4,25
11:14:43,79.8,14.8,25
11:15:44,82.2,14.8,25
11:16:43,82.2,14.6,25
11:17:43,79.3,15.2,25
11:18:43,79.8,14.9,25
11:19:43,81.3,15.2,25
11:20:43,78.5,15,25
11:21:43,80.6,15.2,25
11:22:43,79.2,15,25
11:23:43,80.3,15.2,25
11:24:44,78.5,15.2,25
11:25:44,80.5,15.2,25
11:26:44,80,14.7,25
11:27:44,79.8,15.2,25
11:28:44,79.7,15.2,25
11:29:44,81.7,15.2,25
11:30:44,79.1,14.5,25
11:31:44,78.8,15.1,25
11:32:44,79.3,15.1,25
11:33:45,82.7,15.1,25
11:34:45,80.1,15.2,25
11:35:46,80.8,15.1,25
11:36:45,80.3,15.1,25
11:37:45,79.5,15.2,25
11:38:45,79.2,14.7,25
11:39:45,79.2,15.1,25
11:40:45,79.3,15.2,25
11:41:45,82.2,15.2,25
11:42:45,79.9,15.2,25
11:43:46,79.3,15.1,25
11:44:46,79.7,15,25
11:45:46,79.8,15.2,25
11:46:46,80.4,15.2,25
11:47:46,81,15.2,25
11:48:46,80.1,15.2,25
11:49:46,80,15.2,25
11:50:46,80.3,15.2,25
11:51:46,79.9,15.2,25
11:52:47,80,15.2,25
11:53:47,79.7,14.7,25
11:54:47,80.1,14.9,25
11:55:47,80.7,14.8,25
11:56:47,83.4,15.2,25
11:57:47,83.1,15.2,25
11:58:47,83.3,15.2,25
11:59:47,80.7,15.2,25
12:00:47,81.1,15.2,25
12:01:47,81.4,15.3,25
12:02:48,81.1,15,25
12:03:48,81,15.2,25
12:04:48,80.9,15.2,25
12:05:48,82.3,15.2,25
12:06:48,81.1,15.2,25
12:07:48,80.7,15.2,25
12:08:48,80.8,15.1,25
12:09:49,80.6,15,25
12:10:48,80.4,15.1,25
12:11:48,80.7,15.2,25
12:12:49,80.6,14.7,25
12:13:49,80.1,15.3,25
12:14:49,79.6,15.2,25
12:15:49,82.4,14.8,25
12:16:49,79.7,15.2,25
12:17:49,79.8,15.2,25
12:18:49,82,14.9,25
12:19:49,78.9,14.7,25
12:20:49,79.2,15,25
12:21:50,80.7,14.6,25
12:22:50,81.4,14.7,25
12:23:50,80.3,14.8,25
12:24:50,82.5,15.1,25
12:25:50,82,15.1,25
12:26:50,81,14.5,25
12:27:50,79,14.5,25
12:28:50,79.3,14.8,25
12:29:50,82,15.1,25
12:30:50,82.2,14.9,25
12:31:51,81,14.3,25
12:32:51,79.2,14.9,25
12:33:51,80.2,14.4,25
12:34:51,82.3,14.8,25
12:35:51,79.2,14.8,25
12:36:51,82.7,14.7,25
12:37:51,81,14.5,25
12:38:51,81.3,14.7,25
12:39:51,82.4,14.6,25
12:40:51,82.9,14.5,25
12:41:52,80.7,14.8,25
12:42:52,81,14.6,25
12:43:52,81.5,14.2,25
12:44:52,79.7,14.7,25
12:45:52,80.5,14.4,25
12:46:52,82.2,14.3,25
12:47:52,79,14.5,25
12:48:52,81.1,14.3,25
12:49:52,81.3,14.5,25
12:50:53,80.6,14.7,25
12:51:53,81.8,14,25
12:52:53,80,14.3,25
12:53:53,78.4,14,25
12:54:53,82.2,14.4,25
12:55:53,80.8,14.7,25
12:56:53,82.7,14.4,25
12:57:53,80.8,14.2,25
12:58:53,79.2,14.3,25
12:59:53,81.4,14.5,25
13:00:54,83,13.8,25
13:01:54,82.3,14.2,25
13:02:54,80.9,14.2,25
13:03:54,84,14.1,25
13:04:54,82,14.6,25
13:05:54,80.3,14.2,25
13:06:54,82.2,14.5,25
13:07:54,79.8,14.2,25
13:08:54,81.1,14.2,25
13:09:55,79.5,14.2,25
13:10:55,81,14.1,25
13:11:55,80.8,13.7,25
13:12:55,80.7,14,25
13:13:55,80.7,13.6,25
13:14:55,82.7,13.5,25
13:15:55,80.5,13.6,25
13:16:55,82.5,13.5,25
13:17:55,82.7,13.3,25
13:18:56,79.9,13.6,25
13:19:56,79.9,13.1,25
13:20:56,83.9,13.7,25
13:21:56,82,13.6,25
13:22:56,83.7,13.7,25
13:23:56,80.7,13.8,25
13:24:56,82.6,13.8,25
13:25:56,82.7,13.7,25
13:26:56,81.5,14,25
13:27:56,80.7,14,25
13:28:57,80.7,13.7,25
13:29:57,78.7,13.8,25
13:30:57,78.7,13.2,25
13:31:57,80.7,13.5,25
13:32:58,80.7,13.6,25
13:33:57,83.9,13.4,25
13:34:57,82.1,13.5,25
13:35:57,81,13.2,25
13:36:57,81.8,13.4,25
13:37:57,81.2,13.5,25
13:38:58,82.7,13,25
13:39:58,81.2,13,25
13:40:58,80.7,13.2,25
13:41:58,82.7,13.3,25
13:42:58,82.7,13.3,25
13:43:58,80.9,13.3,25
13:44:58,80.6,13,25
13:45:58,80.7,13.3,25
13:46:58,80.7,13,25
13:47:58,82.2,13,25
13:48:59,80,12.6,25
13:49:59,81.9,12.6,25
13:50:59,81.9,13,25
13:51:59,83.9,13.2,25
13:52:59,84,13.2,25
13:53:59,82.1,13.2,25
13:54:59,80.3,12.9,25
13:55:59,80.2,12.8,25
13:56:59,80.2,12.5,25
13:58:00,82.2,12.4,25
13:59:00,82.2,12.6,25
14:00:00,84.2,12.5,25
14:01:00,84.2,12.7,25
14:02:00,82.2,12.2,25
14:03:00,82.2,12.1,25
14:04:00,80.3,12.1,25
14:05:00,83.6,12.3,25
14:06:00,84.2,12.3,25
14:07:01,84.2,12.5,25
14:08:01,82.2,12.4,25
14:09:01,82.2,12.2,25
14:10:01,80.2,12.2,25
14:11:01,80.2,12.2,25
14:12:01,82.2,12.3,25
14:13:01,82.2,12.2,25
14:14:01,82.2,12.2,25
14:15:01,82.2,12.3,25
14:16:01,83.4,12.3,25
14:17:02,83.4,12,25
14:18:02,81.4,12,25
14:19:02,81.4,11.6,25
14:20:02,83.4,11.5,25
14:21:02,83.5,11.7,25
14:22:02,85.4,11.9,25
14:23:02,85.4,11.6,25
14:24:02,83.6,11.5,25
14:25:02,81.4,11.6,25
14:26:02,83.4,11.6,25
14:27:03,83.4,11.3,25
14:28:03,82.2,11.3,25
14:29:03,82.2,11.4,25
14:30:03,84.2,11.3,25
14:31:03,84.2,11.1,25
14:32:03,83.2,11,25
14:33:03,83.7,11.5,25
14:34:03,85.2,11.5,25
14:35:03,85.7,11.3,25
14:36:04,81.7,11.2,25
14:37:04,81.7,11.1,25
14:38:04,83.7,11.1,25
14:39:04,83.7,10.8,25
14:40:04,83.4,11.1,25
14:41:04,83.4,10.9,25
14:42:04,85.4,10.8,25
14:43:04,82.7,10.8,25
14:44:04,84.2,10.7,25
14:45:05,84.7,10.9,25
14:46:05,84.7,10.8,25
14:47:05,84.7,10.6,25
14:48:05,82.7,10.4,25
14:49:05,82.7,10.4,25
14:50:05,84.7,10.6,25
14:51:05,86,10.2,25
14:52:05,85.1,10.4,25
14:53:05,83,10.2,25
14:54:05,85.9,10.1,25
14:55:06,84,9.8,25
14:56:06,86.2,9.8,25
14:57:06,86.2,9.9,25
14:58:06,88.2,9.9,25
14:59:06,88.2,9.9,25
15:00:06,86.2,10.1,25
15:01:06,86.2,10,25
15:02:06,86.2,9.8,25
15:03:06,84.2,9.7,25
15:04:07,84.2,9.8,25
15:05:07,86.2,9.6,25
15:06:07,86.4,9.5,25
15:07:07,86.5,9.4,25
15:08:07,88.4,9.6,25
15:09:07,88.5,9.7,25
15:10:07,88.5,9.5,25
15:11:07,86.7,9.5,25
15:12:07,85.7,9.3,25
15:13:07,87.7,9.3,25
15:14:08,87.7,9.3,25
15:15:08,89.7,9.4,25
15:16:08,89.7,9.3,25
15:17:08,89.7,9.4,25
15:18:08,87.3,9.4,25
15:19:08,87.7,9.2,25
15:20:08,85.9,9.2,25
15:21:08,85.7,9.2,25
15:22:08,85.7,9,25
15:23:08,87,9,25
15:24:09,87,9.1,25
15:25:09,88.9,8.8,25
15:26:09,88.9,9.1,25
15:27:09,88.9,8.9,25
15:28:09,91,8.7,25
15:29:09,87,8.6,25
15:30:09,87,8.3,25
15:31:09,88.9,8.2,25
15:32:09,89,8.2,25
15:33:09,90.5,8.3,25
15:34:10,91,8.3,25
15:35:10,91,8.3,25
15:36:10,88.9,7.9,25
15:37:10,89,8,25
15:38:10,86.9,8.2,25
15:39:10,90.9,8,25
15:40:10,88.9,8,25
15:41:10,87.4,7.9,25
15:42:11,89.2,8.2,25
15:43:10,89.2,8.2,25
15:44:11,91.2,7.8,25
15:45:11,88.5,7.7,25
15:46:11,88.2,7.8,25
15:47:11,91.2,7.8,25
15:48:11,92.2,7.9,25
15:49:11,90.2,7.6,25
15:50:11,90.2,7.5,25
15:51:11,89,7.3,25
15:52:11,90.4,7.2,25
15:53:12,90.4,7.1,25
15:54:12,91.2,6.9,25
15:55:12,90.5,7.2,25
15:56:12,90.4,7,25
15:57:12,92.5,7,25
15:58:12,89.9,7.1,25
15:59:12,92.7,6.9,25
16:00:12,92.7,6.9,25
16:01:12,88.7,6.8,25
16:02:12,90.7,6.8,25
16:03:13,90.5,6.8,25
16:04:13,90.5,6.6,25
16:05:13,88.5,6.6,25
16:06:13,88.4,6.5,25
16:07:13,90.4,6.1,25
16:08:13,90.5,5.9,25
16:09:13,90.5,6.1,25
16:10:13,92.4,6,25
16:11:13,92.5,6,25
16:12:14,88.5,6.1,25
16:13:14,90.5,6,25
16:14:14,90.5,5.8,25
16:15:14,88.7,5.8,25
16:16:14,89.2,5.7,25
16:17:14,91.9,5.8,25
16:18:14,90.4,5.8,25
16:19:14,91.7,5.8,25
16:20:14,89.7,5.7,25
16:21:14,89.7,5.6,25
16:22:15,90.9,5.6,25
16:23:15,91.7,5.4,25
16:24:15,91.5,5.2,25
16:25:15,89.7,5,25
16:26:15,91.7,4.9,25
16:27:15,91.7,4.7,25
16:28:15,93.7,4.3,25
16:29:15,93.7,3,25
16:30:15,93.7,4.2,25
16:31:16,90.7,4.6,25
16:32:16,90.2,1.3,25
16:33:16,91.4,1.3,25
16:34:16,89.7,1.2,25
16:35:16,83.7,1.3,25
16:36:18,81.4,3.7,25
16:37:16,77.7,4.4,25
16:38:16,80.4,3.9,25
16:39:16,91,2,25
16:40:16,93.4,2,25
16:41:17,96.2,4,25
16:42:17,76.4,4.1,25
16:43:17,78.7,3.9,25
16:44:17,94.2,3.9,25
16:45:17,91.7,3.9,25
16:46:17,94.7,4,25
16:47:17,92.7,3.8,25
16:48:17,93.2,3.7,25
16:49:17,91,3.7,25
16:50:18,92.7,3.6,25
16:51:18,94.7,3.4,25
16:52:18,92.5,3.2,25
16:53:18,93,3.3,25
16:54:18,94.2,3.2,25
16:55:18,96,3.2,25
16:56:18,93.2,3.1,25
16:57:18,92.7,3.1,25
16:58:18,91.7,3.1,25
16:59:18,93.2,3.1,25
17:00:19,92.5,3,25
17:01:19,92.5,3,25
17:02:19,91.7,2.9,25
17:03:19,91.7,2.9,25
17:04:19,89.9,2.8,25
17:05:19,90.2,2.8,25
17:06:19,91,2.7,25
17:07:19,90.2,2.6,25
17:08:19,90.2,2.6,25
17:09:19,90.7,2.5,25
17:10:20,91.9,2.5,25
17:11:20,90.2,2.4,25
17:12:20,91.4,2.4,25
17:13:20,91.4,2.3,25
17:14:20,93.7,2.4,25
17:15:20,91.9,2.4,25
17:16:20,94.2,2.4,25
17:17:20,92.2,2.4,25
17:18:20,92.4,2.3,25
17:19:21,89.9,2.2,25
17:20:21,92,2.1,25
17:21:21,90.2,2.1,25
17:22:21,89.9,2.1,25
17:23:21,91.2,2,25
17:24:21,89.7,2,25
17:25:21,87.2,1.9,25
17:26:21,83,1.4,25
17:27:21,82.7,0.8,25
17:28:21,79.4,0.3,25
17:29:22,75.2,1.3,25
17:30:22,75,0.9,25
17:31:22,74.5,1,25
17:35:55,75.1,0.8,25
17:40:55,96.3,0.6,25
17:45:55,85.9,0.3,25
17:50:54,93.4,0.7,25
17:55:56,99.8,0.4,25
18:00:56,103.7,0.7,25
18:05:55,87.4,0,25
18:10:56,101.4,0,25
18:15:55,73.6,0,25
18:20:56,101.7,0,25
06:03:01,109.5,0,26
06:08:01,111.2,0,26
06:13:02,111.6,1.3,26
06:18:01,112.6,2.5,26
06:23:01,115.5,2.6,26
06:28:01,81,3,26
06:33:02,93,3.4,26
06:38:02,94.5,3.1,26
06:43:02,94.4,3.7,26
06:48:01,98.5,3,26
06:53:03,94,3.7,26
06:58:02,99.9,4.1,26
07:03:03,93,3.9,26
07:08:02,98.2,4.5,26
07:13:02,96,5.1,26
07:18:02,92.7,4.8,26
07:23:03,94.9,5.5,26
07:28:02,98.7,6,26
07:33:02,98.4,6.1,26
07:38:03,97.5,6.4,26
07:43:02,92.5,6.3,26
07:48:02,94.2,6.9,26
07:53:03,90.9,6.8,26
07:58:03,90.5,7.2,26
08:03:03,91,8.6,26
08:08:03,91.2,7.6,26
08:13:02,93,8,26
08:18:02,83.2,8,26
08:23:04,90.2,9.2,26
08:28:03,91.5,9.6,26
08:33:03,90.7,9.8,26
08:38:03,83.7,10.9,26
08:43:03,81.7,9.7,26
08:48:03,82.7,9.8,26
08:53:04,77.2,9.7,26
08:58:03,89.2,11.5,26
09:03:03,91.7,11.5,26
09:08:03,90.6,12,26
09:13:03,84.2,11.9,26
09:18:03,85.9,12,26
09:23:04,85.9,12.9,26
09:28:04,84.7,11.9,26
09:33:03,86.2,13,26
09:38:04,83,13.3,26
09:43:03,86.9,13.6,26
09:48:04,82.7,14.1,26
09:53:03,83.6,14.3,26
09:58:04,83.5,12.3,26
10:03:04,83.5,6.8,26
10:08:04,83.5,11.1,26
10:13:03,81.4,13.6,26
10:18:04,85.2,12.9,26
10:23:04,86.3,11.8,26
10:28:04,86.5,13.7,26
10:33:05,82.5,13.7,26
